	src	dest	pathway	source	type	src_tf	dest_tf	species
JAM3_ITGB2	JAM3	ITGB2	Leukocyte transendothelial migration	KEGG	Process(binding/association)	NO	NO	Human
JAM3_ITGB2	JAM3	ITGB2	Cell adhesion molecules	KEGG	Process(binding/association)	NO	NO	Human
Jag1_Notch1	Jag1	Notch1	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch1	Jag1	Notch1	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag1_Notch1	Jag1	Notch1	Th1 and Th2 cell differentiation	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch1	Jag1	Notch1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch1	Jag1	Notch1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch1	Jag1	Notch1	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch2	Jag1	Notch2	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch2	Jag1	Notch2	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag1_Notch2	Jag1	Notch2	Th1 and Th2 cell differentiation	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch2	Jag1	Notch2	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch2	Jag1	Notch2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch2	Jag1	Notch2	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch3	Jag1	Notch3	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch3	Jag1	Notch3	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag1_Notch3	Jag1	Notch3	Apelin signaling pathway	KEGG	Process(binding/association)	NO	NO	Mouse
Jag1_Notch3	Jag1	Notch3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch3	Jag1	Notch3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch3	Jag1	Notch3	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch4	Jag1	Notch4	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch4	Jag1	Notch4	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag1_Notch4	Jag1	Notch4	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch4	Jag1	Notch4	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag1_Notch4	Jag1	Notch4	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch1	Jag2	Notch1	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch1	Jag2	Notch1	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag2_Notch1	Jag2	Notch1	Th1 and Th2 cell differentiation	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch1	Jag2	Notch1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch1	Jag2	Notch1	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch2	Jag2	Notch2	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch2	Jag2	Notch2	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag2_Notch2	Jag2	Notch2	Th1 and Th2 cell differentiation	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch2	Jag2	Notch2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch2	Jag2	Notch2	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch3	Jag2	Notch3	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch3	Jag2	Notch3	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag2_Notch3	Jag2	Notch3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch3	Jag2	Notch3	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch4	Jag2	Notch4	Endocrine resistance	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch4	Jag2	Notch4	Notch signaling pathway	KEGG	Process(inhibition)	NO	NO	Mouse
Jag2_Notch4	Jag2	Notch4	Pathways in cancer	KEGG	Process(activation)	NO	NO	Mouse
Jag2_Notch4	Jag2	Notch4	Breast cancer	KEGG	Process(activation)	NO	NO	Mouse
Jam2_Itga4	Jam2	Itga4	Cell adhesion molecules (CAMs)	KEGG	Process(binding/association)	NO	NO	Mouse
Jam2_Itga4	Jam2	Itga4	Leukocyte transendothelial migration	KEGG	Process(binding/association)	NO	NO	Mouse
Jam2_Itgb1	Jam2	Itgb1	Cell adhesion molecules (CAMs)	KEGG	Process(binding/association)	NO	NO	Mouse
Jam2_Itgb1	Jam2	Itgb1	Leukocyte transendothelial migration	KEGG	Process(binding/association)	NO	NO	Mouse
Jam3_Itgam	Jam3	Itgam	Cell adhesion molecules (CAMs)	KEGG	Process(binding/association)	NO	NO	Mouse
Jam3_Itgam	Jam3	Itgam	Leukocyte transendothelial migration	KEGG	Process(binding/association)	NO	NO	Mouse
Jam3_Itgb2	Jam3	Itgb2	Cell adhesion molecules (CAMs)	KEGG	Process(binding/association)	NO	NO	Mouse
Jam3_Itgb2	Jam3	Itgb2	Leukocyte transendothelial migration	KEGG	Process(binding/association)	NO	NO	Mouse
KISS1_KISS1R	KISS1	KISS1R	Neuroactive ligand-receptor interaction	KEGG	Process(activation)	NO	NO	Human
KISS1_KISS1R	KISS1	KISS1R	GnRH secretion	KEGG	Process(missing)	NO	NO	Human
KNG1_BDKRB1	KNG1	BDKRB1	Neuroactive ligand-receptor interaction	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB1	KNG1	BDKRB1	Complement and coagulation cascades	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB1	KNG1	BDKRB1	Inflammatory mediator regulation of TRP channels	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB1	KNG1	BDKRB1	Regulation of actin cytoskeleton	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB1	KNG1	BDKRB1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	cGMP-PKG signaling pathway	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Sphingolipid signaling pathway	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Neuroactive ligand-receptor interaction	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Complement and coagulation cascades	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Inflammatory mediator regulation of TRP channels	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Regulation of actin cytoskeleton	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Chagas disease (American trypanosomiasis)	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
KNG1_BDKRB2	KNG1	BDKRB2	Chagas disease	KEGG	Process(activation)	NO	NO	Human
L1cam_Nrp1	L1cam	Nrp1	Axon guidance	KEGG	Process(activation)	NO	NO	Mouse
LAMA1_ITGA1	LAMA1	ITGA1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA1	LAMA1	ITGA1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA1	LAMA1	ITGA1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA1	LAMA1	ITGA1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA2	LAMA1	ITGA2	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA2	LAMA1	ITGA2	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA2	LAMA1	ITGA2	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA2	LAMA1	ITGA2	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA2	LAMA1	ITGA2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA2	LAMA1	ITGA2	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA3	LAMA1	ITGA3	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA3	LAMA1	ITGA3	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA3	LAMA1	ITGA3	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA3	LAMA1	ITGA3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA3	LAMA1	ITGA3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA3	LAMA1	ITGA3	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA6	LAMA1	ITGA6	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA6	LAMA1	ITGA6	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA6	LAMA1	ITGA6	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA6	LAMA1	ITGA6	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA1_ITGA6	LAMA1	ITGA6	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA6	LAMA1	ITGA6	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA6	LAMA1	ITGA6	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA7	LAMA1	ITGA7	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA7	LAMA1	ITGA7	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA7	LAMA1	ITGA7	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGA7	LAMA1	ITGA7	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB1	LAMA1	ITGB1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB1	LAMA1	ITGB1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB1	LAMA1	ITGB1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB1	LAMA1	ITGB1	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA1_ITGB1	LAMA1	ITGB1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB1	LAMA1	ITGB1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB1	LAMA1	ITGB1	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB4	LAMA1	ITGB4	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB4	LAMA1	ITGB4	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB4	LAMA1	ITGB4	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB4	LAMA1	ITGB4	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB8	LAMA1	ITGB8	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB8	LAMA1	ITGB8	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB8	LAMA1	ITGB8	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA1_ITGB8	LAMA1	ITGB8	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA1	LAMA2	ITGA1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA1	LAMA2	ITGA1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA1	LAMA2	ITGA1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA1	LAMA2	ITGA1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA2	LAMA2	ITGA2	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA2	LAMA2	ITGA2	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA2	LAMA2	ITGA2	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA2	LAMA2	ITGA2	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA2	LAMA2	ITGA2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA2	LAMA2	ITGA2	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA3	LAMA2	ITGA3	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA3	LAMA2	ITGA3	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA3	LAMA2	ITGA3	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA3	LAMA2	ITGA3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA3	LAMA2	ITGA3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA3	LAMA2	ITGA3	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA6	LAMA2	ITGA6	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA6	LAMA2	ITGA6	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA6	LAMA2	ITGA6	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA6	LAMA2	ITGA6	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA2_ITGA6	LAMA2	ITGA6	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA6	LAMA2	ITGA6	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA6	LAMA2	ITGA6	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA7	LAMA2	ITGA7	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA7	LAMA2	ITGA7	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA7	LAMA2	ITGA7	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGA7	LAMA2	ITGA7	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB1	LAMA2	ITGB1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB1	LAMA2	ITGB1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB1	LAMA2	ITGB1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB1	LAMA2	ITGB1	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA2_ITGB1	LAMA2	ITGB1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB1	LAMA2	ITGB1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB1	LAMA2	ITGB1	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB4	LAMA2	ITGB4	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB4	LAMA2	ITGB4	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB4	LAMA2	ITGB4	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA2_ITGB4	LAMA2	ITGB4	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGA3	LAMA3	ITGA3	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGA3	LAMA3	ITGA3	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGA3	LAMA3	ITGA3	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGA3	LAMA3	ITGA3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGA3	LAMA3	ITGA3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGA3	LAMA3	ITGA3	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB1	LAMA3	ITGB1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB1	LAMA3	ITGB1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB1	LAMA3	ITGB1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB1	LAMA3	ITGB1	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA3_ITGB1	LAMA3	ITGB1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB1	LAMA3	ITGB1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB1	LAMA3	ITGB1	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB4	LAMA3	ITGB4	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB4	LAMA3	ITGB4	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB4	LAMA3	ITGB4	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA3_ITGB4	LAMA3	ITGB4	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA3	LAMA4	ITGA3	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA3	LAMA4	ITGA3	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA3	LAMA4	ITGA3	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA3	LAMA4	ITGA3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA3	LAMA4	ITGA3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA3	LAMA4	ITGA3	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA6	LAMA4	ITGA6	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA6	LAMA4	ITGA6	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA6	LAMA4	ITGA6	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA6	LAMA4	ITGA6	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA4_ITGA6	LAMA4	ITGA6	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA6	LAMA4	ITGA6	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGA6	LAMA4	ITGA6	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGAV	LAMA4	ITGAV	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGAV	LAMA4	ITGAV	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGAV	LAMA4	ITGAV	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGAV	LAMA4	ITGAV	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGAV	LAMA4	ITGAV	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGAV	LAMA4	ITGAV	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGB1	LAMA4	ITGB1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGB1	LAMA4	ITGB1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGB1	LAMA4	ITGB1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGB1	LAMA4	ITGB1	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA4_ITGB1	LAMA4	ITGB1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGB1	LAMA4	ITGB1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA4_ITGB1	LAMA4	ITGB1	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA2	LAMA5	ITGA2	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA2	LAMA5	ITGA2	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA2	LAMA5	ITGA2	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA2	LAMA5	ITGA2	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA2	LAMA5	ITGA2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA2	LAMA5	ITGA2	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA3	LAMA5	ITGA3	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA3	LAMA5	ITGA3	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA3	LAMA5	ITGA3	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA3	LAMA5	ITGA3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA3	LAMA5	ITGA3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA3	LAMA5	ITGA3	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA6	LAMA5	ITGA6	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA6	LAMA5	ITGA6	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA6	LAMA5	ITGA6	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA6	LAMA5	ITGA6	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA5_ITGA6	LAMA5	ITGA6	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA6	LAMA5	ITGA6	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGA6	LAMA5	ITGA6	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB1	LAMA5	ITGB1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB1	LAMA5	ITGB1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB1	LAMA5	ITGB1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB1	LAMA5	ITGB1	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMA5_ITGB1	LAMA5	ITGB1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB1	LAMA5	ITGB1	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB1	LAMA5	ITGB1	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB4	LAMA5	ITGB4	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB4	LAMA5	ITGB4	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB4	LAMA5	ITGB4	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMA5_ITGB4	LAMA5	ITGB4	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA1	LAMB1	ITGA1	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA1	LAMB1	ITGA1	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA1	LAMB1	ITGA1	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA1	LAMB1	ITGA1	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA2	LAMB1	ITGA2	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA2	LAMB1	ITGA2	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA2	LAMB1	ITGA2	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA2	LAMB1	ITGA2	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA2	LAMB1	ITGA2	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA2	LAMB1	ITGA2	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA3	LAMB1	ITGA3	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA3	LAMB1	ITGA3	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA3	LAMB1	ITGA3	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA3	LAMB1	ITGA3	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA3	LAMB1	ITGA3	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA3	LAMB1	ITGA3	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA6	LAMB1	ITGA6	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA6	LAMB1	ITGA6	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA6	LAMB1	ITGA6	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA6	LAMB1	ITGA6	Toxoplasmosis	KEGG	Process(binding/association)	NO	NO	Human
LAMB1_ITGA6	LAMB1	ITGA6	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA6	LAMB1	ITGA6	Pathways in cancer	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA6	LAMB1	ITGA6	Small cell lung cancer	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA7	LAMB1	ITGA7	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA7	LAMB1	ITGA7	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA7	LAMB1	ITGA7	ECM-receptor interaction	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGA7	LAMB1	ITGA7	Human papillomavirus infection	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGAV	LAMB1	ITGAV	PI3K-Akt signaling pathway	KEGG	Process(activation)	NO	NO	Human
LAMB1_ITGAV	LAMB1	ITGAV	Focal adhesion	KEGG	Process(activation)	NO	NO	Human
